variant,segment_id,time_s,time_ns,grid_dt_s,selection_method,left_source_row,left_source_time_s,right_source_row,right_source_time_s,vce_v,ic_a_um,power_w_um,cumulative_port_energy_j_um,d_log_abs_ic_dt_s_inv,temperature_delivery,tmax_k,r1_tpre_k,r1_delta_t_k,d_r1_delta_t_dt_k_s
R1,pre_strike_0p1ps,9.800000000000001e-12,0.009800000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491337019246e-07,0.00032812283425481153,3.1827886243849493e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,9.900000000000001e-12,0.0099,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913368340386e-07,0.00032812283420850964,3.215600907808115e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0000000000000001e-11,0.01,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491336648831e-07,0.00032812283416220776,3.248413191226651e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0100000000000001e-11,0.010100000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913364636234e-07,0.0003281228341159058,3.281225474640557e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0200000000000001e-11,0.0102,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491336278416e-07,0.000328122834069604,3.3140377580498326e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0300000000000001e-11,0.0103,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913360932085e-07,0.0003281228340233021,3.346850041454478e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0400000000000001e-11,0.010400000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913359080007e-07,0.00032812283397700017,3.379662324854493e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0500000000000001e-11,0.0105,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913357227933e-07,0.00032812283393069834,3.412474608249878e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0600000000000001e-11,0.0106,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913355375858e-07,0.00032812283388439646,3.445286891640633e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0700000000000001e-11,0.010700000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913353523784e-07,0.0003281228338380946,3.4780991750267574e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0800000000000001e-11,0.0108,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913351671706e-07,0.00032812283379179264,3.5109114584082517e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.0900000000000001e-11,0.0109,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913349819632e-07,0.0003281228337454908,3.5437237417851157e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.1e-11,0.011000000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913347967557e-07,0.0003281228336991889,3.57653602515735e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.11e-11,0.0111,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491334611548e-07,0.000328122833652887,3.609348308524954e-15,-1411.111227866968,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.12e-11,0.0112,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913344263405e-07,0.00032812283360658515,3.642160591887927e-15,-1411.120109651165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.13e-11,0.011300000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491334241133e-07,0.00032812283356028327,3.674972875246271e-15,-1212.843159237309,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.14e-11,0.0114,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913341079718e-07,0.00032812283352699295,3.7077851586006344e-15,-916.8754644406363,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.15e-11,0.011500000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913340004542e-07,0.0003281228335001136,3.7405974419519895e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.16e-11,0.011600000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491333892937e-07,0.0003281228334732342,3.773409725300657e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.17e-11,0.0117,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913337854193e-07,0.0003281228334463548,3.806222008646637e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.18e-11,0.011800000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913336779017e-07,0.00032812283341947544,3.839034291989928e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.19e-11,0.0119,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913335703844e-07,0.00032812283339259606,3.871846575330532e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.2e-11,0.012,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913334628668e-07,0.0003281228333657167,3.904658858668447e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.21e-11,0.012100000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913333553494e-07,0.00032812283333883736,3.937471142003675e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.22e-11,0.0122,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913332478318e-07,0.00032812283331195793,3.9702834253362146e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.23e-11,0.0123,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913331403142e-07,0.00032812283328507855,4.003095708666066e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.24e-11,0.012400000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491333032797e-07,0.00032812283325819923,4.03590799199323e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.25e-11,0.0125,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913329252793e-07,0.0003281228332313198,4.068720275317706e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.26e-11,0.0126,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332817762e-07,0.0003281228332044405,4.101532558639494e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.27e-11,0.012700000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913327102444e-07,0.0003281228331775611,4.134344841958594e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.28e-11,0.0128,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332602727e-07,0.0003281228331506818,4.1671571252750066e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.29e-11,0.0129,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913324952094e-07,0.00032812283312380234,4.1999694085887306e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.3e-11,0.013000000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913323876918e-07,0.00032812283309692296,4.232781691899767e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.31e-11,0.0131,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913322801745e-07,0.00032812283307004364,4.265593975208115e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.32e-11,0.0132,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332172657e-07,0.0003281228330431642,4.298406258513775e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.33e-11,0.013300000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913320651396e-07,0.0003281228330162849,4.331218541816748e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.34e-11,0.0134,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491331957622e-07,0.0003281228329894055,4.364030825117032e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.35e-11,0.0135,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913318501046e-07,0.0003281228329625262,4.396843108414629e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.36e-11,0.013600000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491331742587e-07,0.00032812283293564675,4.429655391709538e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.37e-11,0.0137,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913316350694e-07,0.0003281228329087674,4.462467675001758e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.38e-11,0.0138,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491331527552e-07,0.00032812283288188805,4.495279958291291e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.39e-11,0.013900000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913314200345e-07,0.0003281228328550086,4.528092241578136e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.4e-11,0.014,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913313125172e-07,0.0003281228328281293,4.560904524862293e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.41e-11,0.0141,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913312049996e-07,0.0003281228328012499,4.593716808143762e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.42e-11,0.0142,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491331097482e-07,0.0003281228327743705,4.626529091422543e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.43e-11,0.0143,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913309899647e-07,0.00032812283274749116,4.659341374698636e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.44e-11,0.0144,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491330882447e-07,0.0003281228327206118,4.692153657972041e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.45e-11,0.0145,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913307749297e-07,0.0003281228326937324,4.724965941242758e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.46e-11,0.0146,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491330667412e-07,0.00032812283266685303,4.757778224510787e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.47e-11,0.014700000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913305598948e-07,0.0003281228326399737,4.790590507776129e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.4800000000000003e-11,0.014800000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913304523772e-07,0.0003281228326130943,4.823402791038782e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.49e-11,0.014900000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913303448596e-07,0.0003281228325862149,4.8562150742987476e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.5000000000000003e-11,0.015000000000000003,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913302373423e-07,0.0003281228325593356,4.8890273575560255e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.51e-11,0.015100000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913301298247e-07,0.00032812283253245614,4.921839640810615e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.5200000000000003e-11,0.015200000000000003,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913300223073e-07,0.0003281228325055768,4.954651924062517e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.53e-11,0.015300000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913299147897e-07,0.00032812283247869744,4.98746420731173e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.5400000000000003e-11,0.015400000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913298072724e-07,0.0003281228324518181,5.020276490558256e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.55e-11,0.015500000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913296997548e-07,0.0003281228324249387,5.053088773802094e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.5600000000000003e-11,0.015600000000000003,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913295922372e-07,0.0003281228323980593,5.0859010570432435e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.57e-11,0.015700000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.31249132948472e-07,0.00032812283237118,5.1187133402817055e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.5800000000000003e-11,0.0158,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913293772023e-07,0.00032812283234430055,5.15152562351748e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.59e-11,0.0159,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491329269685e-07,0.00032812283231742123,5.184337906750566e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.6000000000000003e-11,0.016000000000000004,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913291621673e-07,0.00032812283229054185,5.217150189980964e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.61e-11,0.0161,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913290546497e-07,0.0003281228322636624,5.2499624732086745e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.6200000000000003e-11,0.016200000000000003,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913289471324e-07,0.0003281228322367831,5.282774756433697e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.63e-11,0.016300000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913288396148e-07,0.0003281228322099037,5.315587039656031e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.6400000000000003e-11,0.0164,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913287320975e-07,0.0003281228321830244,5.348399322875677e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.65e-11,0.0165,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.31249132862458e-07,0.00032812283215614496,5.381211606092636e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.6600000000000003e-11,0.016600000000000004,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913285170625e-07,0.00032812283212926564,5.4140238893069065e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.67e-11,0.0167,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491328409545e-07,0.00032812283210238626,5.446836172518489e-15,-819.1847200578195,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.6800000000000003e-11,0.016800000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913283020274e-07,0.00032812283207550683,5.4796484557273835e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.69e-11,0.016900000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.31249132819451e-07,0.0003281228320486275,5.5124607389335905e-15,-819.1936018420165,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.7000000000000003e-11,0.017,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913280869924e-07,0.00032812283202174813,5.545273022137109e-15,-816.7599929720382,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.71e-11,0.0171,1e-13,linear_interpolation,12,1.70995117188e-11,13,2.57492675781e-11,2500.0,1.3124913279801117e-07,0.0003281228319950279,5.578085305337948e-15,-319.9573939127731,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.7200000000000003e-11,0.017200000000000003,1e-13,linear_interpolation,12,1.70995117188e-11,13,2.57492675781e-11,2500.0,1.3124913280030025e-07,0.0003281228320007506,5.610897588537737e-15,174.4115962765136,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.73e-11,0.0173,1e-13,linear_interpolation,12,1.70995117188e-11,13,2.57492675781e-11,2500.0,1.3124913280258933e-07,0.00032812283200647335,5.6437098717380984e-15,174.4027144923166,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
R1,pre_strike_0p1ps,1.7400000000000003e-11,0.017400000000000002,1e-13,linear_interpolation,12,1.70995117188e-11,13,2.57492675781e-11,2500.0,1.312491328048784e-07,0.00032812283201219604,5.676522154939032e-15,174.4115962765136,PLT_transient_scalar,324.633215689,324.633215689,0.0,0.0
