series_id,variant_axis,variant_value,series_label,bias_v,let_mev_cm2_mg,time_s,ic_a_um,tmax_k,power_w_um,sample_kind,source_path,source_row,classification_scope
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,1e-13,1.31235387962e-07,324.633215689,0.00032808846990500004,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,2,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.46820460837e-08,9.93567669603e-05,325.750331364,0.24839191740075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,83,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.62446302279e-08,0.000112897676693,325.895620708,0.2822441917325,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,84,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.73384391288e-08,0.000123097605982,326.00376716,0.30774401495500003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,85,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.81041053594e-08,0.000130561380368,326.082649512,0.32640345092,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,86,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.86400717209e-08,0.000135914431094,326.137977258,0.33978607773499997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,87,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.90152481739e-08,0.000139771214268,326.179304753,0.34942803567,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,88,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,3.95404952081e-08,0.000145324763614,326.237615891,0.363311909035,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,89,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.0275841056e-08,0.000153635272119,326.319441582,0.38408818029749997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,90,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.13053252431e-08,0.000166340102971,326.44341708,0.41585025742750004,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,91,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.2746603105e-08,0.000186446757926,326.632361814,0.466116894815,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,92,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.47643921117e-08,0.000219741929467,326.94660582,0.5493548236675,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,93,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.61768444164e-08,0.000245710148678,327.206895561,0.6142753716949999,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,94,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.71655610296e-08,0.00026532831629,327.41739613,0.663320790725,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,95,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.78576626589e-08,0.000279799152307,327.579790914,0.6994978807675,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,96,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.83421337994e-08,0.000290297584969,327.703241816,0.7257439624225,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,97,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.90203933961e-08,0.000305786289843,327.888215669,0.7644657246075001,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,98,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,4.94951751138e-08,0.000317001254495,328.026536798,0.7925031362375,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,99,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5e-08,0.000329382986819,328.185795447,0.8234574670475,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,100,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.09305721667e-08,0.000353867302299,328.509161229,0.8846682557475001,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,101,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.22333732e-08,0.000391620455079,329.037500483,0.9790511376975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,102,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.26893535617e-08,0.000405175936351,329.240961637,1.0129398408775,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,103,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.3327726068e-08,0.000425046078387,329.544637046,1.0626151959675,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,104,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.37745868225e-08,0.000439364130854,329.768232445,1.0984103271349999,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,105,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.44001918787e-08,0.000460312063048,330.105578828,1.1507801576199999,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,106,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.4838115418e-08,0.000475389225966,330.350582586,1.188473064915,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,107,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.51446618956e-08,0.00048614845126,330.531197707,1.21537112815,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,108,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.55738269641e-08,0.000501663753116,331.379354414,1.25415938279,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,109,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.61746580601e-08,0.000524295988216,332.55385642,1.3107399705399998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,110,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.70158215945e-08,0.000557849506206,334.167464695,1.394623765515,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,111,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.76046360686e-08,0.000582183625996,335.323942743,1.45545906499,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,112,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.84289763323e-08,0.000618182826179,336.896489959,1.5454570654475,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,113,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.95830527014e-08,0.000672640491191,338.926670474,1.6816012279775001,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,114,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,5.99869794307e-08,0.000692011683581,339.603414586,1.7300292089525,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,115,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.05524768516e-08,0.000720187871961,340.470798144,1.8004696799025,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,116,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.09483250462e-08,0.000740391197295,341.032975172,1.8509779932375,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,117,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.10868719143e-08,0.000747505024879,341.229473422,1.8687625621975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,118,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.12808375297e-08,0.000757613508989,341.486695952,1.8940337724725,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,119,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.15523893912e-08,0.000772065013763,341.807144199,1.9301625344075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,120,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.19325619973e-08,0.000792968745756,342.181940177,1.98242186439,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,121,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.24648036459e-08,0.00082432806599,342.306573377,2.060820164975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,122,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.25579459344e-08,0.000829923652577,342.306900434,2.0748091314425,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,123,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.26883451383e-08,0.000840061162133,341.99330668,2.1001529053325,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,124,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.27339848596e-08,0.000843744536174,341.845130071,2.109361340435,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,125,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.27659326646e-08,0.000846367609003,341.72422953,2.1159190225075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,126,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.28106595915e-08,0.000850100916643,341.538413535,2.1252522916075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,127,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.28732772892e-08,0.0008553136104,341.268417867,2.138284026,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,128,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.2960942066e-08,0.000862405460112,340.922745653,2.1560136502800002,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,129,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.30836727535e-08,0.000871545353589,340.56882605,2.1788633839725002,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,130,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.32554957161e-08,0.000881446913879,340.518810633,2.2036172846974997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,131,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.34960478636e-08,0.000891277394792,341.190340338,2.22819348698,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,132,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.38328208701e-08,0.000908006179002,342.13793356,2.270015447505,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,133,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.39506914224e-08,0.000916947887796,342.066001308,2.29236971949,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,134,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.39919461157e-08,0.000920431230632,341.985975589,2.30107807658,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,135,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.40063852584e-08,0.000921648781467,341.950841695,2.3041219536675,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,136,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.40164926582e-08,0.000922506305883,341.922952759,2.3062657647075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,137,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.4030643018e-08,0.000923726538256,341.878055476,2.30931634564,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,138,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.40504535218e-08,0.000925453805048,341.806141267,2.3136345126199998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,139,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.4078188227e-08,0.000927896914149,341.69463762,2.3197422853725,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,140,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.41170168143e-08,0.000931389477911,341.529097612,2.3284736947774998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,141,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.41713768365e-08,0.000936384736407,341.301310133,2.3409618410175,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,142,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.42474808676e-08,0.00094341016535,341.002502237,2.3585254133749998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,143,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.43007536894e-08,0.000948262710162,340.807708479,2.370656775405,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,144,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.43753356399e-08,0.000954952289293,340.566645668,2.3873807232325,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,145,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.44797503705e-08,0.000963942791606,340.293265813,2.409856979015,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,146,diagnostic_only
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,6.46259309935e-08,0.0009757851835,339.991443179,2.43946295875,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,147,diagnostic_only
