sample_kind,thermal_variant_id,run_id,segment_id,time_s,time_ns,dt_s,collector_inner_voltage_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,cumulative_port_energy_j_um,d_log_ic_dt_s_inv,d_delta_t_dt_k_s,left_source_row,left_source_time_s,right_source_row,right_source_time_s,diagnostic_only
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,6.9e-12,0.0069,1e-13,2500.0,1.312491339804714e-07,324.633215689,324.633215689,0.0,0.00032812283495117854,2.2312324032898085e-15,1935.3318947423759,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7e-12,0.007,1e-13,2500.0,1.3124913400587242e-07,324.633215689,324.633215689,0.0,0.00032812283501468107,2.2640446867881015e-15,1935.3318947423759,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.1e-12,0.0071,1e-13,2500.0,1.3124913403127343e-07,324.633215689,324.633215689,0.0,0.0003281228350781836,2.296856970292745e-15,1935.3230129581789,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.2e-12,0.0072,1e-13,2500.0,1.3124913405667444e-07,324.633215689,324.633215689,0.0,0.0003281228351416861,2.329669253803738e-15,1935.3230129581789,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.3e-12,0.0073,1e-13,2500.0,1.3124913408207545e-07,324.633215689,324.633215689,0.0,0.0003281228352051886,2.362481537321082e-15,1935.3318947423759,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.4e-12,0.0074,1e-13,2500.0,1.3124913410747643e-07,324.633215689,324.633215689,0.0,0.00032812283526869115,2.3952938208447758e-15,1745.7857381941722,0.0,9,4.92578125e-12,10,7.488671875e-12,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.5e-12,0.0075,1e-13,2500.0,1.3124913412790194e-07,324.633215689,324.633215689,0.0,0.00032812283531975485,2.428106104374198e-15,72.55529510530323,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.6e-12,0.0076,1e-13,2500.0,1.3124913410938117e-07,324.633215689,324.633215689,0.0,0.00032812283527345297,2.4609183879038586e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.7e-12,0.0077,1e-13,2500.0,1.3124913409086043e-07,324.633215689,324.633215689,0.0,0.0003281228352271511,2.493730671428889e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.8e-12,0.0078,1e-13,2500.0,1.3124913407233968e-07,324.633215689,324.633215689,0.0,0.0003281228351808492,2.526542954949289e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,7.9e-12,0.007899999999999999,1e-13,2500.0,1.3124913405381893e-07,324.633215689,324.633215689,0.0,0.0003281228351345473,2.559355238465059e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8e-12,0.008,1e-13,2500.0,1.3124913403529816e-07,324.633215689,324.633215689,0.0,0.00032812283508824544,2.5921675219761985e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.1e-12,0.0081,1e-13,2500.0,1.3124913401677742e-07,324.633215689,324.633215689,0.0,0.00032812283504194355,2.624979805482708e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.2e-12,0.008199999999999999,1e-13,2500.0,1.3124913399825667e-07,324.633215689,324.633215689,0.0,0.00032812283499564167,2.657792088984587e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.3e-12,0.0083,1e-13,2500.0,1.312491339797359e-07,324.633215689,324.633215689,0.0,0.0003281228349493398,2.690604372481836e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.4e-12,0.0084,1e-13,2500.0,1.3124913396121515e-07,324.633215689,324.633215689,0.0,0.0003281228349030379,2.723416655974455e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.5e-12,0.008499999999999999,1e-13,2500.0,1.312491339426944e-07,324.633215689,324.633215689,0.0,0.000328122834856736,2.7562289394624434e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.6e-12,0.0086,1e-13,2500.0,1.3124913392417366e-07,324.633215689,324.633215689,0.0,0.00032812283481043413,2.7890412229458017e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.7e-12,0.0087,1e-13,2500.0,1.312491339056529e-07,324.633215689,324.633215689,0.0,0.00032812283476413225,2.8218535064245302e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.8e-12,0.008799999999999999,1e-13,2500.0,1.3124913388713214e-07,324.633215689,324.633215689,0.0,0.00032812283471783036,2.8546657898986285e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,8.9e-12,0.0089,1e-13,2500.0,1.312491338686114e-07,324.633215689,324.633215689,0.0,0.0003281228346715285,2.8874780733680965e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9e-12,0.009,1e-13,2500.0,1.3124913385009062e-07,324.633215689,324.633215689,0.0,0.0003281228346252266,2.9202903568329344e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.1e-12,0.0091,1e-13,2500.0,1.3124913383156988e-07,324.633215689,324.633215689,0.0,0.0003281228345789247,2.953102640293142e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.2e-12,0.0092,1e-13,2500.0,1.3124913381304913e-07,324.633215689,324.633215689,0.0,0.00032812283453262283,2.9859149237487194e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.3e-12,0.0093,1e-13,2500.0,1.3124913379452838e-07,324.633215689,324.633215689,0.0,0.00032812283448632095,3.0187272071996666e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.4e-12,0.0094,1e-13,2500.0,1.312491337760076e-07,324.633215689,324.633215689,0.0,0.00032812283444001906,3.0515394906459836e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.5e-12,0.0095,1e-13,2500.0,1.3124913375748687e-07,324.633215689,324.633215689,0.0,0.0003281228343937172,3.0843517740876703e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.6e-12,0.0096,1e-13,2500.0,1.3124913373896612e-07,324.633215689,324.633215689,0.0,0.0003281228343474153,3.117164057524727e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.700000000000001e-12,0.0097,1e-13,2500.0,1.3124913372044535e-07,324.633215689,324.633215689,0.0,0.0003281228343011134,3.149976340957153e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.800000000000001e-12,0.009800000000000001,1e-13,2500.0,1.312491337019246e-07,324.633215689,324.633215689,0.0,0.00032812283425481153,3.1827886243849493e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,9.900000000000001e-12,0.0099,1e-13,2500.0,1.3124913368340386e-07,324.633215689,324.633215689,0.0,0.00032812283420850964,3.215600907808115e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0000000000000001e-11,0.01,1e-13,2500.0,1.312491336648831e-07,324.633215689,324.633215689,0.0,0.00032812283416220776,3.248413191226651e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0100000000000001e-11,0.010100000000000001,1e-13,2500.0,1.3124913364636234e-07,324.633215689,324.633215689,0.0,0.0003281228341159059,3.281225474640557e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0200000000000001e-11,0.0102,1e-13,2500.0,1.312491336278416e-07,324.633215689,324.633215689,0.0,0.000328122834069604,3.3140377580498326e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0300000000000001e-11,0.0103,1e-13,2500.0,1.3124913360932085e-07,324.633215689,324.633215689,0.0,0.0003281228340233021,3.346850041454478e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0400000000000001e-11,0.010400000000000001,1e-13,2500.0,1.3124913359080007e-07,324.633215689,324.633215689,0.0,0.0003281228339770002,3.379662324854493e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0500000000000001e-11,0.0105,1e-13,2500.0,1.3124913357227933e-07,324.633215689,324.633215689,0.0,0.00032812283393069834,3.412474608249878e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0600000000000001e-11,0.0106,1e-13,2500.0,1.3124913355375858e-07,324.633215689,324.633215689,0.0,0.00032812283388439646,3.445286891640633e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0700000000000001e-11,0.010700000000000001,1e-13,2500.0,1.3124913353523784e-07,324.633215689,324.633215689,0.0,0.0003281228338380946,3.4780991750267574e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0800000000000001e-11,0.0108,1e-13,2500.0,1.3124913351671706e-07,324.633215689,324.633215689,0.0,0.0003281228337917927,3.5109114584082517e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.0900000000000001e-11,0.0109,1e-13,2500.0,1.3124913349819632e-07,324.633215689,324.633215689,0.0,0.0003281228337454908,3.5437237417851157e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.1e-11,0.011000000000000001,1e-13,2500.0,1.3124913347967557e-07,324.633215689,324.633215689,0.0,0.0003281228336991889,3.57653602515735e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.11e-11,0.0111,1e-13,2500.0,1.312491334611548e-07,324.633215689,324.633215689,0.0,0.00032812283365288704,3.609348308524954e-15,-1411.111227866968,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.12e-11,0.0112,1e-13,2500.0,1.3124913344263405e-07,324.633215689,324.633215689,0.0,0.00032812283360658515,3.642160591887927e-15,-1411.120109651165,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.13e-11,0.011300000000000001,1e-13,2500.0,1.312491334241133e-07,324.633215689,324.633215689,0.0,0.00032812283356028327,3.674972875246271e-15,-1212.843159237309,0.0,10,7.488671875e-12,11,1.13330078125e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.14e-11,0.0114,1e-13,2500.0,1.3124913341079718e-07,324.633215689,324.633215689,0.0,0.00032812283352699295,3.7077851586006344e-15,-916.8754644406363,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.15e-11,0.011500000000000002,1e-13,2500.0,1.3124913340004542e-07,324.633215689,324.633215689,0.0,0.0003281228335001136,3.7405974419519895e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.16e-11,0.011600000000000001,1e-13,2500.0,1.312491333892937e-07,324.633215689,324.633215689,0.0,0.0003281228334732342,3.773409725300657e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.17e-11,0.0117,1e-13,2500.0,1.3124913337854193e-07,324.633215689,324.633215689,0.0,0.0003281228334463548,3.806222008646637e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.18e-11,0.011800000000000001,1e-13,2500.0,1.3124913336779017e-07,324.633215689,324.633215689,0.0,0.00032812283341947544,3.839034291989928e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.19e-11,0.0119,1e-13,2500.0,1.3124913335703844e-07,324.633215689,324.633215689,0.0,0.0003281228333925961,3.871846575330532e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.2e-11,0.012,1e-13,2500.0,1.3124913334628668e-07,324.633215689,324.633215689,0.0,0.00032812283336571674,3.904658858668447e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.21e-11,0.012100000000000001,1e-13,2500.0,1.3124913333553494e-07,324.633215689,324.633215689,0.0,0.00032812283333883736,3.937471142003675e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.22e-11,0.0122,1e-13,2500.0,1.3124913332478318e-07,324.633215689,324.633215689,0.0,0.000328122833311958,3.9702834253362146e-15,-819.1936018420165,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.23e-11,0.0123,1e-13,2500.0,1.3124913331403142e-07,324.633215689,324.633215689,0.0,0.0003281228332850786,4.003095708666066e-15,-819.1936018420165,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.24e-11,0.012400000000000001,1e-13,2500.0,1.312491333032797e-07,324.633215689,324.633215689,0.0,0.00032812283325819923,4.03590799199323e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.25e-11,0.0125,1e-13,2500.0,1.3124913329252793e-07,324.633215689,324.633215689,0.0,0.00032812283323131985,4.068720275317706e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.26e-11,0.0126,1e-13,2500.0,1.312491332817762e-07,324.633215689,324.633215689,0.0,0.0003281228332044405,4.101532558639494e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.27e-11,0.012700000000000001,1e-13,2500.0,1.3124913327102444e-07,324.633215689,324.633215689,0.0,0.0003281228331775611,4.134344841958594e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.28e-11,0.0128,1e-13,2500.0,1.312491332602727e-07,324.633215689,324.633215689,0.0,0.0003281228331506817,4.1671571252750066e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.29e-11,0.0129,1e-13,2500.0,1.3124913324952094e-07,324.633215689,324.633215689,0.0,0.0003281228331238024,4.1999694085887306e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,pre_strike_0p1ps,1.3e-11,0.013000000000000001,1e-13,2500.0,1.3124913323876918e-07,324.633215689,324.633215689,0.0,0.000328122833096923,4.232781691899767e-15,-819.1847200578195,0.0,11,1.13330078125e-11,12,1.70995117188e-11,True
