let_mev_cm2_mg,initial_state,case_id,run_id,time_s,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,source_path,source_sha256,source_row
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.436e-10,2500.0,1.17554063636e-06,324.633221607,324.633215689,5.917999999383028e-06,0.0029388515909,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,63
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.7104e-10,2500.0,1.14289665361e-06,324.633222364,324.633215689,6.6750000087267836e-06,0.002857241634025,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,64
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,5.09456e-10,2500.0,1.11762848802e-06,324.633223487,324.633215689,7.798000012826378e-06,0.00279407122005,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,65
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,5.632384e-10,2500.0,1.10024096658e-06,324.633225182,324.633215689,9.492999993199192e-06,0.00275060241645,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,66
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,6.3853376e-10,2500.0,1.09184014171e-06,324.633227802,324.633215689,1.2113000025237852e-05,0.002729600354275,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,67
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,7.43947264e-10,2500.0,1.09474223496e-06,324.633232172,324.633215689,1.6483000024436478e-05,0.0027368555874,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,68
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,8.915261696e-10,2500.0,1.11301507858e-06,324.633244608,324.633215689,2.891899998758163e-05,0.00278253769645,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,69
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.09813663744e-09,2500.0,1.15408278428e-06,324.633321572,324.633215689,0.00010588300000335948,0.0028852069607,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,70
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.38739129242e-09,2500.0,1.23096378076e-06,324.633677083,324.633215689,0.0004613940000126604,0.0030774094518999998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,71
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.79234780938e-09,2500.0,1.36454019661e-06,324.634514721,324.633215689,0.0012990320000199063,0.003411350491525,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,72
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,2.35928693314e-09,2500.0,1.58095938208e-06,324.635592745,324.633215689,0.002377056000000266,0.0039523984552,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,73
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,3.15300170639e-09,2500.0,1.80171145692e-06,324.636705997,324.633215689,0.0034903079999821784,0.0045042786423,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,74
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.26420238895e-09,2500.0,1.66135146576e-06,324.637858303,324.633215689,0.004642613999976675,0.0041533786644,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,75
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,5.04204286673e-09,2500.0,1.49846651098e-06,324.63852935,324.633215689,0.005313661000002412,0.00374616627745,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,76
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,6.13101953564e-09,2500.0,1.26579131845e-06,324.639287359,324.633215689,0.006071669999982987,0.003164478296125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,77
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,7.65558687211e-09,2500.0,9.90955854129e-07,324.640159725,324.633215689,0.006944035999993048,0.0024773896353225,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,78
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,9.78998114316e-09,2500.0,7.36404463614e-07,324.641138796,324.633215689,0.007923107000010532,0.001841011159035,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,79
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1e-08,2500.0,7.13237068293e-07,324.641232889,324.633215689,0.008017199999983404,0.0017830926707325002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,80
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.001e-08,2500.0,7.12154147502e-07,324.641237364,324.633215689,0.008021675000009054,0.001780385368755,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,81
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.0024e-08,2500.0,7.10672224751e-07,324.641243619,324.633215689,0.008027930000025663,0.0017766805618775001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,82
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.00436e-08,2500.0,7.08639552067e-07,324.641252357,324.633215689,0.008036667999988367,0.0017715988801675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,83
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.007104e-08,2500.0,7.05854094888e-07,324.641264552,324.633215689,0.008048862999999074,0.00176463523722,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,84
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.0109456e-08,2500.0,7.020490512e-07,324.641281553,324.633215689,0.00806586400000242,0.0017551226280000001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,85
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.01632384e-08,2500.0,6.96877860447e-07,324.641305213,324.633215689,0.00808952400001317,0.0017421946511175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,86
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.023853376e-08,2500.0,6.89901229851e-07,324.641338065,324.633215689,0.008122376000017084,0.0017247530746275,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,87
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.0343947264e-08,2500.0,6.80582363911e-07,324.641383531,324.633215689,0.008167841999977554,0.0017014559097775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,88
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.04915261696e-08,2500.0,6.68301659356e-07,324.641446161,324.633215689,0.008230471999979727,0.00167075414839,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,89
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.06981366374e-08,2500.0,6.52408269375e-07,324.641531826,324.633215689,0.008316137000008439,0.0016310206734375002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,90
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.09873912924e-08,2500.0,6.32333525427e-07,324.641647684,324.633215689,0.008431995000023562,0.0015808338135675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,91
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.13923478094e-08,2500.0,6.07823850969e-07,324.641801591,324.633215689,0.008585901999992984,0.0015195596274225,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,92
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.19592869331e-08,2500.0,5.79382519368e-07,324.642000873,324.633215689,0.008785183999975743,0.0014484562984200002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,93
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.27530017064e-08,2500.0,5.48853807065e-07,324.642252322,324.633215689,0.009036632999993799,0.0013721345176625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,94
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.38642023889e-08,2500.0,5.19754307347e-07,324.642569459,324.633215689,0.009353770000018358,0.0012993857683675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,95
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.54198833445e-08,2500.0,4.97194933146e-07,324.642989908,324.633215689,0.009774219000007633,0.001242987332865,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,96
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,1.75978366823e-08,2500.0,4.85144373404e-07,324.643579903,324.633215689,0.010364213999991989,0.00121286093351,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,97
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,2.06469713553e-08,2500.0,4.81603860511e-07,324.644421506,324.633215689,0.011205817000018214,0.0012040096512775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,98
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,2.49157598974e-08,2500.0,4.80937738166e-07,324.645605055,324.633215689,0.012389365999979418,0.0012023443454150001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,99
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,3.08920638563e-08,2500.0,4.7985605792e-07,324.64725816,324.633215689,0.014042470999982015,0.0011996401448,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,100
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,3.92588893988e-08,2500.0,4.77992328761e-07,324.649561208,324.633215689,0.016345519000026343,0.0011949808219024998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,101
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4e-08,2500.0,4.77821240097e-07,324.649765115,324.633215689,0.016549425999983214,0.0011945531002425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,102
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.0001e-08,2500.0,3.36383103987e-06,324.649765391,324.633215689,0.01654970200002026,0.008409577599675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,103
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.00024e-08,2500.0,3.37544209377e-06,324.649765777,324.633215689,0.016550088000030883,0.008438605234425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,104
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.000436e-08,2500.0,3.38066406533e-06,324.64976632,324.633215689,0.016550631000029625,0.008451660163324999,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,105
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.0007104e-08,2500.0,3.38106378585e-06,324.649767084,324.633215689,0.016551395000021785,0.008452659464625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,106
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.00109456e-08,2500.0,3.37640735645e-06,324.649768159,324.633215689,0.016552470000021913,0.008441018391125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,107
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.001632384e-08,2500.0,3.36575613066e-06,324.649769676,324.633215689,0.016553987000008874,0.00841439032665,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,108
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.0023853376e-08,2500.0,3.34767032712e-06,324.649771825,324.633215689,0.016556136000019706,0.0083691758178,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,109
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.00343947264e-08,2500.0,3.32023705951e-06,324.64977488,324.633215689,0.01655919099999892,0.008300592648775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,110
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.0049152617e-08,2500.0,3.28019348467e-06,324.649779248,324.633215689,0.016563559000019268,0.008200483711675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,111
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.00698136637e-08,2500.0,3.2198977804e-06,324.649785538,324.633215689,0.016569849000006798,0.008049744451,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,112
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.00987391292e-08,2500.0,3.12392248538e-06,324.649794675,324.633215689,0.016578986000013174,0.007809806213450001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,113
0.015,thermal-steady,A01_v2500_let0p015_y3p5_thermal,A01_v2500_let0p015_y3p5_thermal__recovery40p7to60_v1__20260715T062738672Z__8838285d,4.01392347809e-08,2500.0,2.96442962644e-06,324.649808078,324.633215689,0.016592388999981722,0.007411074066100001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p015_thermal_raw.csv,624d73c726161ba944608ed7232b20eeb68cca886cac779c6d2bbe256bf3f23b,114
